region	africa	4.070194	21.824559
region	china	35.000074	104.999927
region	asia	35.000074	104.999927
region	europe	49.646237	10.799454
region	japan_korea	35.845119	136.736386
region	japan korea	35.845119	136.736386
region	north_america	28.2367447	-97.738017
region	north america	28.2367447	-97.738017
region	oceania	-25.0562891	152.008576
region	south_america	-13.083583	-58.470721
region	south america	-13.083583	-58.470721
region	south_asia	24.485438	76.513158
region	south asia	24.485438	76.513158
region	southeast_asia	3.020567	112.390683
region	southeast asia	3.020567	112.390683
region	west_asia	34.000094	48.732280
region	west asia	34.000094	48.732280

country	afghanistan	33.0	66.0
country	albania	41.0	20.0
country	algeria	28.0000272	2.9999825
country	anguilla	18.21704	-63.05783
country	american_samoa	-14.27806	-170.7025
country	american samoa	-14.27806	-170.7025
country	angola	-11.8775767	17.5691241
country	argentina	-34.0	-64.0
country	armenia	40.18111	44.51361
country	aruba	12.512306	-69.975188
country	australia	-24.7761085	134.755
country	austria	47.2000338	13.199959
country	azerbaijan	40.37767	49.89201
country	bahamas	25.04082	-77.37122
country	bahrain	26.22787	50.58565
country	barbados	13.16667	-59.53333
country	belarus	53.0	28.0
country	bali	-8.3304976	115.0906401
country	bangladesh	24.4768783	90.2932426
country	belgium	50.6407351	4.66696
country	belize	17.49952	-88.19756
country	benin	9.668764	2.284078
country	bermuda	32.2949	-64.78303
country	bhutan	27.5142	90.4336
country	bolivia	-17.0	-65.0
country	bosnia_herzegovina	43.84864	18.35644
country	bosnia herzegovina	43.84864	18.35644
country	botswana	-22.199114	24.017975
country	brazil	-10.3333332	-53.1999999
country	british_virgin_islands	18.437033	-64.616732
country	british virgin islands	18.437033	-64.616732
country	brunei	4.5	114.66667
country	bulgaria	42.6073975	25.4856617
country	burkina_faso	12.5	-1.66667
country	burkina faso	12.5	-1.66667
country	cambodia	13.0	105.0
country	cameroon	6.0	12.5
country	canada	61.0666922	-107.991707
country	cape_verde	14.998654	-23.530702
country	cape verde	14.998654	-23.530702
country	cayman_islands	19.323979	-81.138315
country	cayman islands	19.323979	-81.138315
country	central_african_republic	7.0	21.0
country	central african republic	7.0	21.0
country	chile	-31.7613364	-71.3187696
country	china	35.000074	104.999927
country	colombia	2.893108	-73.7845142
country	cook_islands	-21.24842	-159.78516
country	cook islands	-21.24842	-159.78516
country	comoros	-12.2045175	44.2832964
country	congo	-0.7264326	15.6419155
country	costa_rica	10.0	-84.0
country	costa rica	10.0	-84.0
country	cote_d_ivoire	7.9897371	-5.5679457
country	cote d ivoire	7.9897371	-5.5679457
country	croatia	45.16667	15.5
country	cuba	22.0	-79.5
country	cyprus	35.0	33.0
country	czech_republic	49.8175	15.4730
country	czech republic	49.8175	15.4730
country	democratic_republic_of_the_congo	-3.394559	23.306004
country	democratic republic of the congo	-3.394559	23.306004
country	denmark	56.0	10.0
country	djibouti	11.58901	43.14503
country	dominica	15.5	-61.33333
